"id_str","created_at","screen_name","retweet_count","favorite_count","full_text"
"1198607503975694336","Sun Nov 24 14:21:12 +0000 2019","gdprAI",2,0,"RT @PCGamesPlay1: The latest The PCG1 Gaming Daily! https://t.co/OmonzQSLi6 Big Thanks to @gerardtolosa @PuddingDeluxe @techester339 #machi…"
"1198607501018746880","Sun Nov 24 14:21:11 +0000 2019","TheCuriousLuke",2,0,"RT @PCGamesPlay1: The latest The PCG1 Gaming Daily! https://t.co/OmonzQSLi6 Big Thanks to @gerardtolosa @PuddingDeluxe @techester339 #machi…"
"1198607387218841602","Sun Nov 24 14:20:44 +0000 2019","PCGamesPlay1",2,0,"The latest The PCG1 Gaming Daily! https://t.co/OmonzQSLi6 Big Thanks to @gerardtolosa @PuddingDeluxe @techester339 #machinelearning #ai"
"1198607321599004677","Sun Nov 24 14:20:29 +0000 2019","NVSData",1,0,"RT @GuptaSrh: Choosing a Machine Learning Model #MachineLearning #KDnuggets #DataScience via https://t.co/cVzXxc2641 https://t.co/y9wDHgHpDv"
"1198607286752731136","Sun Nov 24 14:20:20 +0000 2019","NVSData",10,0,"RT @RichardEudes: How To Build A Customer-Centric Supply Chain: A Q&amp;A With Data Mastermind Kirk Borne https://t.co/waNUnZVBOG #bigdata, #bu…"
"1198607200995987456","Sun Nov 24 14:20:00 +0000 2019","yourXss",1011,0,"RT @AIBizDir: #ArtificialIntelligence (#AI) Business Directory https://t.co/cVozfg4nxy #Startup #MachineLearning #IoT #CyberSecurity https:…"
"1198607143248826369","Sun Nov 24 14:19:46 +0000 2019","galtak786",12,0,"RT @Ronald_vanLoon: 10 Free Must-Read Books for #MachineLearning and #DataScience  by @mattmayo13 @kdnuggets |    Learn more here     #Data…"
"1198607101179973644","Sun Nov 24 14:19:36 +0000 2019","hernangraffe",19,0,"RT @KirkDBorne: #AI helps deconstruct why some songs make us feel so good — #MachineLearning can map which musical qualities trigger what t…"
"1198607069768749056","Sun Nov 24 14:19:29 +0000 2019","DigitalNStream",7,0,"RT @jackcoleman219: RT@mikequindazzi via NodeXL https://t.co/s3CkCK4m1P @mikequindazzi @ronald_vanloon @evankirstel @jblefevre60 @conkers3…"
"1198607054589616128","Sun Nov 24 14:19:25 +0000 2019","Jeremy972i",30,0,"RT @ingliguori: 🔝10 skills you need to know for #AI Via @ingliguori  1 #MachineLearning 2 #Python 3 R language 4 #DataScience 5 #Hadoop 6 #…"
"1198607033441882112","Sun Nov 24 14:19:20 +0000 2019","JSnunki",7,0,"RT @WWCodePython: Join us on Monday November 25th at 9:00 pm (EST)  Session 2.  🔸Topics: Python, ML, Scientific Python Stack, Numpy, Spicy,…"
"1198607030228901888","Sun Nov 24 14:19:19 +0000 2019","JyotiSahai",4,2,"Top 10 #HealthCare Industry #Predictions For 2020    @msharmas @HCITExpert @forbes  #HIMSS20 #HITsmIND #ArtificialIntelligence #homecare #MachineLearning #SDOH #PatientExperience #Blockchain #privacy #ethics #mentalhealth #primarycare #mHealth #innovation  https://t.co/kH7rvDNMAo"
"1198607003926568960","Sun Nov 24 14:19:13 +0000 2019","c4trends",1,1,"Throwback 1967:  This educational film predicts the technology we'd be using in the year 2020  #DigitalTransformation #EmergingTech #future #innovation #futureofwork #Automation #MachineLearning #ML #robotics #Industry40 #4IR #ArtificialIntelligence #AI #edtech https://t.co/gA5BZQ8XwM"
"1198606998369161217","Sun Nov 24 14:19:12 +0000 2019","EnrikeLopez",43,0,"RT @KirkDBorne: Great article &gt;&gt; Top 20 Best #BigData Applications &amp; Examples in Today’s World: https://t.co/qpEeQndsJl  #DataScience #Mach…"
"1198606986855800833","Sun Nov 24 14:19:09 +0000 2019","Taieb_Bot",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198606974683959297","Sun Nov 24 14:19:06 +0000 2019","rstatstweet",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198606925375705088","Sun Nov 24 14:18:54 +0000 2019","EnrikeLopez",189,0,"RT @MikeQuindazzi: #AI will add $16 trillion to the global #GDP by 2030 &gt;&gt;&gt; #PwC and @wef via @MikeQuindazzi &gt;&gt;&gt; #MachineLearning #Fintech…"
"1198606842269749248","Sun Nov 24 14:18:34 +0000 2019","ShyBOT7",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198606811609341952","Sun Nov 24 14:18:27 +0000 2019","thomashilbig2",2,0,"RT @chidambara09: @dgrandat @DigitalTrends @FrRonconi @NevilleGaunt @YIbnM @enricomolinari @sarbjeetjohal @JohnNosta @FmFrancoise @KirkDBor…"
"1198606798393139202","Sun Nov 24 14:18:24 +0000 2019","ShyBOT7",15,0,"RT @gp_pulipaka: Generating Visualizations for Network Architectures. #BigData #Analytics #DataScience #AI #MachineLearning #DeepLearning #…"
"1198606745737867264","Sun Nov 24 14:18:11 +0000 2019","TheCuriousLuke",5,0,"RT @into_AI: BigPanda Raises $50M, To Expand R&amp;D Operations In Israel - BigPanda, a data science https://t.co/OgcEVOjfct #machinelearning #…"
"1198606687835439105","Sun Nov 24 14:17:58 +0000 2019","JustBeMentalist",5,0,"RT @into_AI: BigPanda Raises $50M, To Expand R&amp;D Operations In Israel - BigPanda, a data science https://t.co/OgcEVOjfct #machinelearning #…"
"1198606662812262402","Sun Nov 24 14:17:52 +0000 2019","EnrikeLopez",6,0,"RT @Deep_In_Depth: Anomaly detection for the Oxford Data Science for IoT Course https://t.co/lu9xSPgiG0 #DeepLearning #MachineLearning #Art…"
"1198606661994393605","Sun Nov 24 14:17:51 +0000 2019","resilient_ent",41,0,"RT @marcusborba: This Chinese city's traffic is controlled by an #AI brain  #SmartCity #ArtificialIntelligence #DeepLearning #DataScience #…"
"1198606604804984832","Sun Nov 24 14:17:38 +0000 2019","JustBeMentalist",1,0,"RT @resilient_ent: Do you want to make your career in Data Science? Well here is a perfect guide for you https://t.co/10ed0yajsq by #GangBo…"
"1198606595124580352","Sun Nov 24 14:17:35 +0000 2019","resilient_ent",3,0,"RT @njxxllc: RT RichardEudes: Successful AI Implementation Starts With People https://t.co/2TyNx7cNJx #businessanalytics, #datascience #ds,…"
"1198606591265775617","Sun Nov 24 14:17:35 +0000 2019","GauravV44916883",10,0,"RT @RichardEudes: How To Build A Customer-Centric Supply Chain: A Q&amp;A With Data Mastermind Kirk Borne https://t.co/waNUnZVBOG #bigdata, #bu…"
"1198606573108641792","Sun Nov 24 14:17:30 +0000 2019","resilient_ent",9,0,"RT @machine_ml: Become #IBM Certified specialist in #DataScience and #MachineLearning  ✓ Earn a Professional #Certificate from IBM ✓ Hands-…"
"1198606566490091521","Sun Nov 24 14:17:29 +0000 2019","JustBeMentalist",12,0,"RT @Ronald_vanLoon: 10 Free Must-Read Books for #MachineLearning and #DataScience  by @mattmayo13 @kdnuggets |    Learn more here     #Data…"
"1198606545573044225","Sun Nov 24 14:17:24 +0000 2019","GuptaSrh",1,4,"Choosing a Machine Learning Model #MachineLearning #KDnuggets #DataScience via https://t.co/cVzXxc2641 https://t.co/y9wDHgHpDv"
"1198606503143444482","Sun Nov 24 14:17:14 +0000 2019","resilient_ent",3,0,"RT @msarozz: One of the most frustrating parts of automated web scraping is constantly dealing with IP blocks and CAPTCHAs. Scraper API rot…"
"1198606476098654209","Sun Nov 24 14:17:07 +0000 2019","machine_ml",10,0,"RT @RichardEudes: How To Build A Customer-Centric Supply Chain: A Q&amp;A With Data Mastermind Kirk Borne https://t.co/waNUnZVBOG #bigdata, #bu…"
"1198606467219296256","Sun Nov 24 14:17:05 +0000 2019","ServerlessFan",4,0,"RT @nuweba_hq: #serverless #machinelearning anyone?  Be sure not to miss our blog on deploying an #ML #function and the differences between…"
"1198606463071068162","Sun Nov 24 14:17:04 +0000 2019","machine_ml",3,0,"RT @routeique: After an amazing week In London, including a tradeshow and a number of great meetings, the Routeique delegation has now arri…"
"1198606454057517056","Sun Nov 24 14:17:02 +0000 2019","machine_ml",3,0,"RT @AcetekSolutions: ✔️ 𝐋𝐞𝐭’𝐬 𝐥𝐞𝐚𝐫𝐧 𝐚𝐛𝐨𝐮𝐭 𝐌𝐚𝐜𝐡𝐢𝐧𝐞 𝐥𝐞𝐚𝐫𝐧𝐢𝐧𝐠 🔥🔥  𝗙𝗶𝗻𝗱 𝗼𝘂𝘁 𝗺𝗼𝗿𝗲 - https://t.co/d4wyzp2Cdp… ✔️  . . . . . #machinelearning #dee…"
"1198606445261905920","Sun Nov 24 14:17:00 +0000 2019","nuweba_hq",4,3,"#serverless #machinelearning anyone?  Be sure not to miss our blog on deploying an #ML #function and the differences between #awslambda and #nuweba!    https://t.co/hAFo6K4Bhr  #AI #aws #lambda #blog"
"1198606424236068864","Sun Nov 24 14:16:55 +0000 2019","machine_ml",7,0,"RT @resilient_ent: 🔝10 skills you need to know for #AI Via ingliguori  1 #MachineLearning 2 #Python 3 R language 4 #DataScience 5 #Hadoop 6…"
"1198606406972268544","Sun Nov 24 14:16:51 +0000 2019","machine_ml",5,0,"RT @into_AI: Machine Learning Research Group - The UT Machine Learning Resear https://t.co/jr3OJ39hjk #machinelearning #intoAInews"
"1198606377020731396","Sun Nov 24 14:16:43 +0000 2019","machine_ml",2,0,"RT @KeyMajorCoin: The Crypto Flow Index MLRS indicator .9381 - 11/24/19  #CFx #MachineLearning #Finance #Cryptocurrency #Trading #Quant htt…"
"1198606373950545920","Sun Nov 24 14:16:43 +0000 2019","Manifattura40",10,0,"RT @RichardEudes: How To Build A Customer-Centric Supply Chain: A Q&amp;A With Data Mastermind Kirk Borne https://t.co/waNUnZVBOG #bigdata, #bu…"
"1198606352211423232","Sun Nov 24 14:16:38 +0000 2019","Manifattura40",3,0,"RT @routeique: After an amazing week In London, including a tradeshow and a number of great meetings, the Routeique delegation has now arri…"
"1198606347379658752","Sun Nov 24 14:16:36 +0000 2019","msarozz",10,0,"RT @RichardEudes: How To Build A Customer-Centric Supply Chain: A Q&amp;A With Data Mastermind Kirk Borne https://t.co/waNUnZVBOG #bigdata, #bu…"
"1198606340693909504","Sun Nov 24 14:16:35 +0000 2019","xaelbot",4,0,"RT @sarah46914506: Check out my Gig on Fiverr: develop and redesign your wix website https://t.co/sqhviNK65A #mean #indiedev #webdev #100Da…"
"1198606338420625408","Sun Nov 24 14:16:34 +0000 2019","msarozz",3,0,"RT @routeique: After an amazing week In London, including a tradeshow and a number of great meetings, the Routeique delegation has now arri…"
"1198606329457381376","Sun Nov 24 14:16:32 +0000 2019","msarozz",3,0,"RT @AcetekSolutions: ✔️ 𝐋𝐞𝐭’𝐬 𝐥𝐞𝐚𝐫𝐧 𝐚𝐛𝐨𝐮𝐭 𝐌𝐚𝐜𝐡𝐢𝐧𝐞 𝐥𝐞𝐚𝐫𝐧𝐢𝐧𝐠 🔥🔥  𝗙𝗶𝗻𝗱 𝗼𝘂𝘁 𝗺𝗼𝗿𝗲 - https://t.co/d4wyzp2Cdp… ✔️  . . . . . #machinelearning #dee…"
"1198606305092612096","Sun Nov 24 14:16:26 +0000 2019","html_css_bot",4,0,"RT @sarah46914506: Check out my Gig on Fiverr: develop and redesign your wix website https://t.co/sqhviNK65A #mean #indiedev #webdev #100Da…"
"1198606298423734274","Sun Nov 24 14:16:25 +0000 2019","AlexanderLHK",59,0,"RT @Fisher85M: Solutions of #machinelearning!  [@jblefevre60] #AI #ML #DL #disruption #bigdata #banking #fintech #IoT #startup #SmartCity #…"
"1198606295026282496","Sun Nov 24 14:16:24 +0000 2019","resilient_ent",29,0,"RT @pierrepinna: TOP 100 #DeepLearning Influencers  by @kcore_analytics https://t.co/cOfVumD4Yu 👇 1 @Ronald_vanLoon 2 @MikeQuindazzi 3 @Dee…"
"1198606290722992129","Sun Nov 24 14:16:23 +0000 2019","msarozz",7,0,"RT @resilient_ent: 🔝10 skills you need to know for #AI Via ingliguori  1 #MachineLearning 2 #Python 3 R language 4 #DataScience 5 #Hadoop 6…"
"1198606286968909824","Sun Nov 24 14:16:22 +0000 2019","sanjaysaiga15",13,0,"RT @wiwer77: Real life tips and learnings of applying artificial intelligence in marketing https://t.co/DnujibVCXd  #AI #IA #BigData #Block…"
"1198606270997180416","Sun Nov 24 14:16:18 +0000 2019","resilient_ent",8,0,"RT @TheCuriousLuke: Are you trying to become a #programming #hero? Hot topics like #DataAnalytics or #MachineLearning require some basic kn…"
"1198606269122256896","Sun Nov 24 14:16:18 +0000 2019","msarozz",5,0,"RT @into_AI: Machine Learning Research Group - The UT Machine Learning Resear https://t.co/jr3OJ39hjk #machinelearning #intoAInews"
"1198606230597619713","Sun Nov 24 14:16:09 +0000 2019","msarozz",2,0,"RT @KeyMajorCoin: The Crypto Flow Index MLRS indicator .9381 - 11/24/19  #CFx #MachineLearning #Finance #Cryptocurrency #Trading #Quant htt…"
"1198606194673438726","Sun Nov 24 14:16:00 +0000 2019","RichardEudes",10,3,"How To Build A Customer-Centric Supply Chain: A Q&amp;A With Data Mastermind Kirk Borne https://t.co/waNUnZVBOG #bigdata, #businessanalytics, #datascience, #datascience #ds, #digitaltransformation, #iot, #machinelearning"
"1198606191871561729","Sun Nov 24 14:15:59 +0000 2019","GauravV44916883",7,0,"RT @resilient_ent: 🔝10 skills you need to know for #AI Via ingliguori  1 #MachineLearning 2 #Python 3 R language 4 #DataScience 5 #Hadoop 6…"
"1198606155452485634","Sun Nov 24 14:15:51 +0000 2019","routeique",3,1,"After an amazing week In London, including a tradeshow and a number of great meetings, the Routeique delegation has now arrived in sunny Barcelona, Spain to kick-off a five country trade mission.  #GCCIR  #IoT  #AI #MachineLearning #SeamlessSupplyChains https://t.co/b4SxLjwGmc"
"1198606144618553349","Sun Nov 24 14:15:48 +0000 2019","idobelresource2",3,0,"RT @Bobman7000: A blend of #strength, #bigdata and #freedom/freewill makes #dxchain stay committed. As #mainnet approaches, don't forget to…"
"1198606071365087233","Sun Nov 24 14:15:31 +0000 2019","bountybine",3,0,"RT @Bobman7000: A blend of #strength, #bigdata and #freedom/freewill makes #dxchain stay committed. As #mainnet approaches, don't forget to…"
"1198605979044188161","Sun Nov 24 14:15:09 +0000 2019","ReformReality",2,0,"RT @BigData_Fr: Data Science, the Good, the Bad, and the Future  https://t.co/B9cNWuXG1x … #DataScience #Python #MachineLearning #DataVisua…"
"1198605959947526144","Sun Nov 24 14:15:04 +0000 2019","TheCuriousLuke",7,0,"RT @resilient_ent: 🔝10 skills you need to know for #AI Via ingliguori  1 #MachineLearning 2 #Python 3 R language 4 #DataScience 5 #Hadoop 6…"
"1198605957682601984","Sun Nov 24 14:15:03 +0000 2019","wynandbooysen",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198605956453740546","Sun Nov 24 14:15:03 +0000 2019","BrainRoaring",3,0,"RT @AcetekSolutions: ✔️ 𝐋𝐞𝐭’𝐬 𝐥𝐞𝐚𝐫𝐧 𝐚𝐛𝐨𝐮𝐭 𝐌𝐚𝐜𝐡𝐢𝐧𝐞 𝐥𝐞𝐚𝐫𝐧𝐢𝐧𝐠 🔥🔥  𝗙𝗶𝗻𝗱 𝗼𝘂𝘁 𝗺𝗼𝗿𝗲 - https://t.co/d4wyzp2Cdp… ✔️  . . . . . #machinelearning #dee…"
"1198605908940644358","Sun Nov 24 14:14:52 +0000 2019","BrainRoaring",7,0,"RT @resilient_ent: 🔝10 skills you need to know for #AI Via ingliguori  1 #MachineLearning 2 #Python 3 R language 4 #DataScience 5 #Hadoop 6…"
"1198605883451858945","Sun Nov 24 14:14:46 +0000 2019","resilient_ent",30,0,"RT @ingliguori: 🔝10 skills you need to know for #AI Via @ingliguori  1 #MachineLearning 2 #Python 3 R language 4 #DataScience 5 #Hadoop 6 #…"
"1198605808520564737","Sun Nov 24 14:14:28 +0000 2019","IoTtogether",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198605721581084673","Sun Nov 24 14:14:07 +0000 2019","AcetekSolutions",3,1,"✔️ 𝐋𝐞𝐭’𝐬 𝐥𝐞𝐚𝐫𝐧 𝐚𝐛𝐨𝐮𝐭 𝐌𝐚𝐜𝐡𝐢𝐧𝐞 𝐥𝐞𝐚𝐫𝐧𝐢𝐧𝐠 🔥🔥  𝗙𝗶𝗻𝗱 𝗼𝘂𝘁 𝗺𝗼𝗿𝗲 - https://t.co/d4wyzp2Cdp… ✔️  . . . . . #machinelearning #deeplearning https://t.co/cmIxmPOLrn"
"1198605690429935616","Sun Nov 24 14:14:00 +0000 2019","qualystat",55,0,"RT @gp_pulipaka: 120+ Interactive #Python Coding Interview Challenges (#Algorithms and Data Structures). #BigData #Analytics #DataScience #…"
"1198605657819287554","Sun Nov 24 14:13:52 +0000 2019","resilient_ent",7,4,"🔝10 skills you need to know for #AI Via ingliguori  1 #MachineLearning 2 #Python 3 R language 4 #DataScience 5 #Hadoop 6 #BigData 7 #Java 8 #Datamining 9 #Spark 10 #SAS  ➡️ https://t.co/Ppvqn4gWQR  robmccargow @AiSmartz… https://t.co/us6sW0j87I"
"1198605636566704128","Sun Nov 24 14:13:47 +0000 2019","GentooBot",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198605555859935232","Sun Nov 24 14:13:28 +0000 2019","TechnoJederBig",1,0,"RT @CarrierThibault: Top 20 Best Big Data Applications &amp; Examples in Today's World #MachineLearning #BigData #DataScience  https://t.co/nzA…"
"1198605501321244672","Sun Nov 24 14:13:15 +0000 2019","LlnuxBot",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198605475731902464","Sun Nov 24 14:13:09 +0000 2019","Taieb_Bot",15,0,"RT @gp_pulipaka: Generating Visualizations for Network Architectures. #BigData #Analytics #DataScience #AI #MachineLearning #DeepLearning #…"
"1198605471462154240","Sun Nov 24 14:13:08 +0000 2019","SantchiWeb",5,0,"RT @into_AI: Machine Learning Research Group - The UT Machine Learning Resear https://t.co/jr3OJ39hjk #machinelearning #intoAInews"
"1198605464159891457","Sun Nov 24 14:13:06 +0000 2019","into_AI",5,1,"Machine Learning Research Group - The UT Machine Learning Resear https://t.co/jr3OJ39hjk #machinelearning #intoAInews"
"1198605460284329992","Sun Nov 24 14:13:05 +0000 2019","vlarobbyk",9,0,"RT @davorjord: #DeepLearning helps radiologists detect lung cancer on chest X-rays  Read more at https://t.co/O9UdYI1XMS  RT @AaronAuldDE…"
"1198605458870812672","Sun Nov 24 14:13:05 +0000 2019","charlygarcia120",15,0,"RT @gp_pulipaka: Generating Visualizations for Network Architectures. #BigData #Analytics #DataScience #AI #MachineLearning #DeepLearning #…"
"1198605438599585793","Sun Nov 24 14:13:00 +0000 2019","KeyMajorCoin",2,0,"The Crypto Flow Index MLRS indicator .9381 - 11/24/19  #CFx #MachineLearning #Finance #Cryptocurrency #Trading #Quant https://t.co/AsKKMtZFBC"
"1198605433637728257","Sun Nov 24 14:12:59 +0000 2019","HamizahAmin",11,0,"RT @KirkDBorne: #MachineLearning = Representation + Evaluation + Optimization. https://t.co/fYDR4yiO6N ———— #AI #BigData #DataScience #Deep…"
"1198605433075879937","Sun Nov 24 14:12:58 +0000 2019","raduede",16,0,"RT @Julez_Norton: The very first AI-created interactive 3D world could revolutionize gaming #AI #ArtificialIntelligence #MachineLearning #t…"
"1198605397847875585","Sun Nov 24 14:12:50 +0000 2019","into_AI",5,1,"BigPanda Raises $50M, To Expand R&amp;D Operations In Israel - BigPanda, a data science https://t.co/OgcEVOjfct #machinelearning #intoAInews"
"1198605371247669248","Sun Nov 24 14:12:44 +0000 2019","rgorkink",13,0,"RT @GangBoardSocial: Do you want to make your career in Data Science? Well here is a perfect guide for you https://t.co/0WyBqZak45 by #Gang…"
"1198605353857863680","Sun Nov 24 14:12:40 +0000 2019","poramatepi",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198605333565849601","Sun Nov 24 14:12:35 +0000 2019","cybersec_feeds",5,0,"RT @wiwer77: Can Artificial Intelligence Learn to Learn?https://t.co/83QJgiLzD2 #AI #IA #BigData #BlockChain #Robots #Startup #Python #Chat…"
"1198605332282519552","Sun Nov 24 14:12:34 +0000 2019","SantchiWeb",13,0,"RT @intellimetri: Is Machine Learning Really #AI?  By @rschmelzer @forbes via @GersonRolim @intellimetri  https://t.co/WUvQnaREPq  #Artific…"
"1198605310727983104","Sun Nov 24 14:12:29 +0000 2019","BenOwen82",13,0,"RT @intellimetri: Is Machine Learning Really #AI?  By @rschmelzer @forbes via @GersonRolim @intellimetri  https://t.co/WUvQnaREPq  #Artific…"
"1198605307179601923","Sun Nov 24 14:12:28 +0000 2019","abdoul_official",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198605290515521537","Sun Nov 24 14:12:24 +0000 2019","RaymondWSA460",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198605260001959936","Sun Nov 24 14:12:17 +0000 2019","DeepSingularity",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198605246018334720","Sun Nov 24 14:12:14 +0000 2019","ServerlessFan",22,0,"RT @gp_pulipaka: Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLea…"
"1198605222379081728","Sun Nov 24 14:12:08 +0000 2019","gp_pulipaka",22,7,"Safety Gym: Benchmarking Safe Exploration in Deep #ReinforcementLearning. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux  https://t.co/hNDRhggnWn https://t.co/xrddCJSyt3"
"1198605214871367680","Sun Nov 24 14:12:06 +0000 2019","NikkiMendonca",27,0,"RT @pauldaugh: We’ve identified eight #skills that draw on the fusion of human + machine talent creating better outcomes than achieved by w…"
"1198605213160157187","Sun Nov 24 14:12:06 +0000 2019","ericksonodiaga",29,0,"RT @pierrepinna: TOP 100 #DeepLearning Influencers  by @kcore_analytics https://t.co/cOfVumD4Yu 👇 1 @Ronald_vanLoon 2 @MikeQuindazzi 3 @Dee…"
"1198605205497102342","Sun Nov 24 14:12:04 +0000 2019","TheCuriousLuke",29,0,"RT @pierrepinna: TOP 100 #DeepLearning Influencers  by @kcore_analytics https://t.co/cOfVumD4Yu 👇 1 @Ronald_vanLoon 2 @MikeQuindazzi 3 @Dee…"
"1198605192557670400","Sun Nov 24 14:12:01 +0000 2019","AndyHorvitz",29,0,"RT @pierrepinna: TOP 100 #DeepLearning Influencers  by @kcore_analytics https://t.co/cOfVumD4Yu 👇 1 @Ronald_vanLoon 2 @MikeQuindazzi 3 @Dee…"
"1198605157145206784","Sun Nov 24 14:11:53 +0000 2019","resilient_ent",1,0,"RT @DataScientistsF: A beginners guide to Data Warehouse and Big Data  https://t.co/YoGZxnPYTs   #machinelearning #ad - https://t.co/aMWKd5…"
"1198605079353409536","Sun Nov 24 14:11:34 +0000 2019","AnimorphCoop",11,0,"RT @arXiv_Daily: Learning to Localize Sound Sources in Visual Scenes: Analysis and Applications https://t.co/Fw8zspRQlS by Arda Senocak et…"
"1198605055571574784","Sun Nov 24 14:11:28 +0000 2019","atmanjula",32,0,"RT @KirkDBorne: Explore 200+ audiobooks on #AI and #MachineLearning ➕get 2 FREE: https://t.co/QxyADPzHsP ————— #BigData #DataScience #DeepL…"
"1198605053403250688","Sun Nov 24 14:11:28 +0000 2019","peteweishaupt",22,0,"RT @SpirosMargaris: Remaining human in an  #AI #recruitment environment  https://t.co/zk9I5DHV93 @BusinessPost #fintech #futureofwork #Arti…"
"1198605037196529667","Sun Nov 24 14:11:24 +0000 2019","ManningBooks",13,0,"RT @jrlarsen: Save $20.20 on any @ManningBooks MEAP, eBook, pBook, or liveVideo til Nov25!  code WM111919LT https://t.co/eSjbceHXTk  #docke…"
"1198604929188990977","Sun Nov 24 14:10:58 +0000 2019","BorisEscolan",5,0,"RT @MikeTamir: Releasing Spleeter: Deezer R&amp;D source separation engine https://t.co/AVKNX0MIZT #AI #DeepLearning #MachineLearning #DataScie…"
"1198604895831707649","Sun Nov 24 14:10:50 +0000 2019","3pletDad",25,0,"RT @databricks: “Change is the only constant in life.”  This also holds true for #machinelearning models, as over time, they could deterior…"
"1198604894900350984","Sun Nov 24 14:10:50 +0000 2019","rfrsarmiento",10,0,"RT @danilobzdok: #MachineLearning is a modeling strategy to let the data speak for themselves, which makes it an attractive option for char…"
"1198604859810955264","Sun Nov 24 14:10:42 +0000 2019","resilient_ent",13,0,"RT @GangBoardSocial: Do you want to make your career in Data Science? Well here is a perfect guide for you https://t.co/0WyBqZak45 by #Gang…"
"1198604845802041344","Sun Nov 24 14:10:38 +0000 2019","BorisEscolan",215,0,"RT @Ronald_vanLoon: This #Machine will change the world of construction by @techinsider  #FutureOfWork #ArtificialIntelligence #AI #BigData…"
"1198604832921260032","Sun Nov 24 14:10:35 +0000 2019","cybersec_feeds",5,0,"RT @wiwer77: A Portland-Area Outback Steakhouse Will Use Artificial Intelligence to Monitor Its Employees  https://t.co/tPtCcy9p1c #AI  #Bi…"
"1198604825598025728","Sun Nov 24 14:10:34 +0000 2019","resilient_ent",11,0,"RT @arXiv_Daily: Learning to Localize Sound Sources in Visual Scenes: Analysis and Applications https://t.co/Fw8zspRQlS by Arda Senocak et…"
"1198604819725815808","Sun Nov 24 14:10:32 +0000 2019","t_kahi",16,0,"RT @knime: Brand new #machinelearning cheat sheet is now available for download at https://t.co/gVEAMk83s6   #KNIME #datascience https://t.…"
"1198604809726763009","Sun Nov 24 14:10:30 +0000 2019","sam_konneh",0,0,"https://t.co/FR2ZqsddIA @guardian To secure a safer future for AI, we need the benefit of a female perspective #AI #DataScience  #MachineLearning #WomenInScience #womenempowerment #WomenEd #TechTrends https://t.co/oKU5yfp0mv"
"1198604765229461504","Sun Nov 24 14:10:19 +0000 2019","xiscan1",55,0,"RT @gp_pulipaka: 120+ Interactive #Python Coding Interview Challenges (#Algorithms and Data Structures). #BigData #Analytics #DataScience #…"
"1198604726847324160","Sun Nov 24 14:10:10 +0000 2019","DataSocietyTW",11,0,"RT @KirkDBorne: #MachineLearning = Representation + Evaluation + Optimization. https://t.co/fYDR4yiO6N ———— #AI #BigData #DataScience #Deep…"
"1198604725903667200","Sun Nov 24 14:10:10 +0000 2019","Retweet49751068",13,0,"RT @wiwer77: Real life tips and learnings of applying artificial intelligence in marketing https://t.co/DnujibVCXd  #AI #IA #BigData #Block…"
"1198604720081907712","Sun Nov 24 14:10:08 +0000 2019","Taieb_Bot",13,0,"RT @wiwer77: Real life tips and learnings of applying artificial intelligence in marketing https://t.co/DnujibVCXd  #AI #IA #BigData #Block…"
"1198604705703829506","Sun Nov 24 14:10:05 +0000 2019","cybersec_feeds",13,0,"RT @wiwer77: Real life tips and learnings of applying artificial intelligence in marketing https://t.co/DnujibVCXd  #AI #IA #BigData #Block…"
